type,n,m,seed,generator_timestamp,test_timestamp
maxnorm,2,8,11439,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11453,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11479,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11491,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11493,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11507,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11541,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11546,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11569,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11583,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11585,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11597,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11611,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11622,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11628,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11640,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11722,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11724,2023-10-26 00:02:46,2023-10-27 22:32:11
maxnorm,2,8,11731,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11785,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11806,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11825,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11886,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11895,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11899,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11947,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11966,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11969,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,11980,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,12016,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,12033,2023-10-26 00:02:46,2023-10-27 22:32:12
maxnorm,2,8,12053,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12063,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12132,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12140,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12152,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12156,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12164,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12165,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12202,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12205,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12252,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12276,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12277,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12279,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12305,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12363,2023-10-26 00:02:46,2023-10-27 22:32:13
maxnorm,2,8,12377,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12383,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12384,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12402,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12406,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12414,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12442,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12445,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12454,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12476,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12490,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12512,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12576,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12627,2023-10-26 00:02:46,2023-10-27 22:32:14
maxnorm,2,8,12684,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12686,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12781,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12804,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12815,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12820,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12865,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12907,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12908,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12979,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12992,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,12999,2023-10-26 00:02:46,2023-10-27 22:32:15
maxnorm,2,8,13008,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13010,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13016,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13028,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13035,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13073,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13097,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13113,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13127,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13151,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13163,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13169,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13175,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13184,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13193,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13198,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13199,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13201,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13225,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13243,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13248,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13271,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13289,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13294,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13302,2023-10-26 00:02:46,2023-10-27 22:32:16
maxnorm,2,8,13334,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13337,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13346,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13390,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13399,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13452,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13457,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13477,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13484,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13515,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13525,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13530,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13534,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13591,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13598,2023-10-26 00:02:46,2023-10-27 22:32:17
maxnorm,2,8,13676,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13677,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13729,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13739,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13746,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13785,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13790,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13805,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13843,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13865,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13878,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13883,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13900,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13925,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,13961,2023-10-26 00:02:46,2023-10-27 22:32:18
maxnorm,2,8,14017,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14029,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14031,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14040,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14047,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14077,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14078,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14080,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14118,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14130,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14134,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14136,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14153,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14164,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14171,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14173,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14203,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14213,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14227,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14239,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14246,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14253,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14264,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14276,2023-10-26 00:02:46,2023-10-27 22:32:19
maxnorm,2,8,14307,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14322,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14332,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14336,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14338,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14346,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14351,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14352,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14364,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14376,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14393,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14500,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14543,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14575,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14580,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14587,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14591,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14592,2023-10-26 00:02:46,2023-10-27 22:32:20
maxnorm,2,8,14618,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14640,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14670,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14680,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14687,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14697,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14713,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14723,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14787,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14792,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14831,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14866,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14910,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14921,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14923,2023-10-26 00:02:46,2023-10-27 22:32:21
maxnorm,2,8,14942,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,14955,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,14960,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15005,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15011,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15068,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15079,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15139,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15188,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15212,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15245,2023-10-26 00:02:46,2023-10-27 22:32:22
maxnorm,2,8,15286,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15288,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15309,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15311,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15312,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15315,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15334,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15363,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15386,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15388,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15409,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15428,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15451,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15456,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15476,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15528,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15544,2023-10-26 00:02:46,2023-10-27 22:32:23
maxnorm,2,8,15569,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15570,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15587,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15632,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15635,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15680,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15683,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15686,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15690,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15693,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15697,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15724,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15726,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15753,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15790,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15800,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15807,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15840,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15870,2023-10-26 00:02:46,2023-10-27 22:32:24
maxnorm,2,8,15930,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,15939,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,15958,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,15963,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,15972,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,15979,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16028,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16044,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16047,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16071,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16074,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16087,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16092,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16102,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16160,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16164,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16170,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16181,2023-10-26 00:02:46,2023-10-27 22:32:25
maxnorm,2,8,16221,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16252,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16269,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16272,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16277,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16287,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16303,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16319,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16367,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16398,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16401,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16413,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16436,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16444,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16455,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16468,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16477,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16501,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16509,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16512,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16525,2023-10-26 00:02:46,2023-10-27 22:32:26
maxnorm,2,8,16529,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16562,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16565,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16591,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16608,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16653,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16696,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16794,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16819,2023-10-26 00:02:46,2023-10-27 22:32:27
maxnorm,2,8,16859,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,16875,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,16886,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17038,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17069,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17099,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17114,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17125,2023-10-26 00:02:46,2023-10-27 22:32:28
maxnorm,2,8,17238,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17242,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17259,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17281,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17292,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17321,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17360,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17374,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17384,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17385,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17406,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17411,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17439,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17482,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17484,2023-10-26 00:02:46,2023-10-27 22:32:29
maxnorm,2,8,17531,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17571,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17573,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17578,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17599,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17640,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17678,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17711,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17731,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17739,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17770,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17778,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17783,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17806,2023-10-26 00:02:46,2023-10-27 22:32:30
maxnorm,2,8,17812,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17834,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17870,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17897,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17900,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17937,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17969,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,17998,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18028,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18038,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18054,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18090,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18103,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18105,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18107,2023-10-26 00:02:46,2023-10-27 22:32:31
maxnorm,2,8,18149,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18151,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18185,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18194,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18218,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18259,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18268,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18274,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18292,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18305,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18309,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18323,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18349,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18354,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18380,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18399,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18403,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18412,2023-10-26 00:02:46,2023-10-27 22:32:32
maxnorm,2,8,18488,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18491,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18499,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18513,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18545,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18550,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18576,2023-10-26 00:02:46,2023-10-27 22:32:33
maxnorm,2,8,18594,2023-10-26 00:02:46,2023-10-27 22:32:33
